ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	SOURCE_FORM	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
4051	Armenian_Mod	when	jɛɾpʰ	j ɛ ɾ pʰ	664	jɛɾpʰ	c564 v229 c064 c261	1238	nucl1235
4052	Breton_ST	when	pøːr	p øː r	161	pø:r, pe'guls	c288 v169 c151	1238	bret1244
4053	Czech	when	ɡdɪ	g d ɪ	161	ɡdɪ	c824 c143 v219	1238	czec1258
4054	German	when	van	v a n	161	van	c446 v130 c105	1238	stan1295
4055	Italian	when	kwando	k w a n d o	161	'kwando	c831 c457 v130 c105 c143 v042	1238	ital1282
4056	Swedish	when	næːr	n æː r	161	næ:r	c105 v199 c151	1238	swed1254
4057	French	when	kɑ̃	k ɑ̃	161	kɑ̃	c831 v088	1238	stan1290
4058	Danish	when	vɒnɒ	v ɒ n ɒ	161	vɒˈnɒ, nɒ	c446 v052 c105 v052	1238	dani1285
4059	Dutch_List	when	wɑner	w ɑ n e r	161	wɑ'ner	c457 v089 c105 v200 c151	1238	dutc1256
4060	English	when	wɛn	w ɛ n	161	wɛn	c457 v229 c105	1238	stan1293
4061	Greek_Mod	when	po̞te̞	p o̞ t e̞	161	ˈpo̞te̞	c288 v033 c118 v217	1238	mode1248
4062	Marathi	when	kẽmwʰa	k ẽ m wʰ a	161	'kẽmwʰa	c831 v201 c239 c461 v130	1238	mara1378
4063	Polish	when	kʲɛdɨ	kʲ ɛ d ɨ	161	ˈkʲɛdɨ	c830 v229 c143 v116	1238	poli1260
4064	Portuguese_ST	when	kuɐ̃ðu	k u ɐ̃ ð u	161	ˈkuɐ̃ðu	c831 v027 v120 c415 v027	1238	port1283
4065	Russian	when	kogda	k o g d a	161	kog'da	c831 v042 c824 c143 v130	1238	russ1263
4066	Spanish	when	kwando	k w a n d o	161	'kwando	c831 c457 v130 c105 c143 v042	1238	stan1288
4067	Bihari	when	kəhiya	k ə h i y a	161	kəhiya	c831 v155 c401 v191 v166 v130	1238	mait1250
4068	Oriya	when	ketebele	k e t e b e l e	161	ketebele	c831 v200 c118 v200 c254 v200 c548 v200	1238	oriy1255
4069	Urdu	where	kəhɑ̃	k ə h ɑ̃	337	kəhɑ̃	c831 v155 c401 v088	1237	urdu1245
4070	Armenian_Mod	where	uɾ	u ɾ	665	uɾ	v027 c064	1237	nucl1235
4071	Breton_ST	where	pelɛːx	p e l ɛː x	1081	pe'lɛ:x	c288 v200 c548 v225 c772	1237	bret1244
4072	Czech	where	ɡdɛ	g d ɛ	337	ɡdɛ	c824 c143 v229	1237	czec1258
4073	German	where	voː	v oː	337	vo:	c446 v035	1237	stan1295
4074	Italian	where	dove	d o v e	337	'dove	c143 v042 c446 v200	1237	ital1282
4075	Swedish	where	vɑːɾ	v ɑː ɾ	337	vɑːɾ	c446 v091 c064	1237	swed1254
4076	Danish	where	vɒ	v ɒ	337	vɒ	c446 v052	1237	dani1285
4077	Dutch_List	where	war	w a r	337	war	c457 v130 c151	1237	dutc1256
4078	English	where	wɛə	w ɛ ə	337	wɛə	c457 v229 v155	1237	stan1293
4079	French	where	u	u	337	u	v027	1237	stan1290
4080	Greek_Mod	where	pu	p u	337	pu	c288 v027	1237	mode1248
4081	Marathi	where	kuʈʰe	k u ʈʰ e	337	ku'ʈʰe	c831 v027 c719 v200	1237	mara1378
4082	Polish	where	ɡdzʲɛ	g d zʲ ɛ	337	ɡdzʲɛ	c824 c143 c082 v229	1237	poli1260
4083	Portuguese_ST	where	õðɨ	õ ð ɨ	337	ˈõðɨ	v038 c415 v116	1237	port1283
4084	Russian	where	gdʲe	g dʲ e	337	gdʲe	c824 c127 v200	1237	russ1263
4085	Spanish	where	donde	d o n d e	337	'donde	c143 v042 c105 c143 v200	1237	stan1288
4086	Catalan	where	on	o n	337	on	v042 c105	1237	stan1289
4087	Oriya	where	kẽũʈʰiki	k ẽ ũ ʈʰ i k i	337	kẽũṭhiki	c831 v201 v025 c719 v191 c831 v191	1237	oriy1255
4088	Armenian_Mod	where	voɾtɛʁ	v o ɾ t ɛ ʁ	3678	voɾˈtɛʁ	c446 v042 c064 c118 v229 c733	1237	nucl1235
4089	Urdu	white	səfed̪	s ə f e d̪	3510	səfed̪	c087 v155 c447 v200 c367	1335	urdu1245
4090	Armenian_Mod	white	spitɑk	s p i t ɑ k	666	spiˈtɑk	c087 c288 v191 c118 v089 c831	1335	nucl1235
4091	Catalan	white	blaŋ	b l a ŋ	1190	blaŋ	c254 c548 v130 c795	1335	stan1289
4092	Breton_ST	white	gwɛn	g w ɛ n	1082	gwɛn	c824 c457 v229 c105	1335	bret1244
4093	Czech	white	biːliː	b iː l iː	1190	biːliː	c254 v183 c548 v183	1335	czec1258
4094	German	white	vais	v ai s	338	va‿is	c446 d030 c087	1335	stan1295
4095	Italian	white	bjanko	b j a n k o	1190	'bjanko	c254 c564 v130 c105 c831 v042	1335	ital1282
4096	Swedish	white	viːt	v iː t	338	vi:t	c446 v183 c118	1335	swed1254
4097	Danish	white	við	v i ð	338	við	c446 v191 c415	1335	dani1285
4098	Dutch_List	white	wɪt	w ɪ t	338	wɪt	c457 v219 c118	1335	dutc1256
4099	English	white	waɪt	w aɪ t	338	waɪt	c457 d032 c118	1335	stan1293
4100	French	white	blɑ̃	b l ɑ̃	1190	blɑ̃	c254 c548 v088	1335	stan1290
4101	Greek_Mod	white	aspro̞s	a s p r o̞ s	1565	ˈaspro̞s	v130 c087 c288 c151 v033 c087	1335	mode1248
4102	Polish	white	bʲawɨ	bʲ a w ɨ	1190	ˈbʲawɨ	c263 v130 c457 v116	1335	poli1260
4103	Portuguese_ST	white	bɾɐ̃ku	b ɾ ɐ̃ k u	1190	ˈbɾɐ̃ku	c254 c064 v120 c831 v027	1335	port1283
4104	Russian	white	bʲelɨj	bʲ e l ɨ j	1190	'bʲelɨj	c263 v200 c548 v116 c564	1335	russ1263
4105	Spanish	white	blaŋko	b l a ŋ k o	1190	'blaŋko	c254 c548 v130 c795 c831 v042	1335	stan1288
4106	Bihari	white	ujjər	u jː ə r	3656	ujjər	v027 c572 v155 c151	1335	mait1250
4107	Bihari	white	dobla	d o b l a	2402	dobla	c143 v042 c254 c548 v130	1335	mait1250
4108	Oriya	white	dʱɔbɔɭɔ	d̤ ɔ b ɔ ɭ ɔ	2402	dhɔbɔḷɔ	c117 v067 c254 v067 c702 v067	1335	oriy1255
4109	Marathi	white	pãɳɖʰɾa	p ã ɳ ɖʰ ɾ a	3681	'pãɳɖʰɾa	c288 v147 c705 c710 c064 v130	1335	mara1378
4110	Urdu	who	kɔn	k ɔ n	339	kɔn	c831 v067 c105	1235	urdu1245
4111	Catalan	who	ki	k i	339	ki	c831 v191	1235	stan1289
4112	Armenian_Mod	who	ov	o v	339	ov	v042 c446	1235	nucl1235
4113	Breton_ST	who	piv	p i v	339	piv, piu	c288 v191 c446	1235	bret1244
4114	Czech	who	gdo	g d o	339	gdo	c824 c143 v042	1235	czec1258
4115	German	who	veːɐ̯	v eː ɐ̯	339	ve:ɐ̯	c446 v202 v118	1235	stan1295
4116	Italian	who	ki	k i	339	ki	c831 v191	1235	ital1282
4117	Swedish	who	vem	v e m	339	vem	c446 v200 c239	1235	swed1254
4118	Danish	who	vɛm	v ɛ m	339	vεm	c446 v229 c239	1235	dani1285
4119	Dutch_List	who	wi	w i	339	wi	c457 v191	1235	dutc1256
4120	English	who	huː	h uː	339	hu:	c401 v019	1235	stan1293
4121	French	who	ki	k i	339	ki	c831 v191	1235	stan1290
4122	Greek_Mod	who	pço̞s	p ç o̞ s	339	pço̞s	c288 c577 v033 c087	1235	mode1248
4123	Marathi	who	koɳ	k o ɳ	339	koɳ	c831 v042 c705	1235	mara1378
4124	Polish	who	ktɔ	k t ɔ	339	ktɔ	c831 c118 v067	1235	poli1260
4125	Portuguese_ST	who	kɐ̃ĩ	k ɐ̃ ĩ	339	kɐ̃ĩ	c831 v120 v193	1235	port1283
4126	Russian	who	kto	k t o	339	kto	c831 c118 v042	1235	russ1263
4127	Spanish	who	kjen	k j e n	339	kjen	c831 c564 v200 c105	1235	stan1288
4128	Bihari	who	ke	k e	339	ke	c831 v200	1235	mait1250
4129	Oriya	who	kaha	k a h a	339	kaha	c831 v130 c401 v130	1235	oriy1255
4130	Urdu	wide	ʧɔ.ɽə	tʃ ɔ ɽ ə	844	ˈʧɔ.ɽə	c645 v067 c697 v155	1243	urdu1245
4131	Armenian_Mod	wide	lɑɪ̯n	l ai n	667	lɑɪ̯n	c548 d030 c105	1243	nucl1235
4132	Catalan	wide	amplə	a m p l ə	1275	'amplə	v130 c239 c288 c548 v155	1243	stan1289
4133	Breton_ST	wide	leːdãn	l eː d ã n	667	'le:dãn	c548 v202 c143 v147 c105	1243	bret1244
4134	Czech	wide	ʃɪrokiː	ʃ ɪ r o k iː	1191	ʃɪrokiː	c677 v219 c151 v042 c831 v183	1243	czec1258
4135	German	wide	brait	b r ai t	3094	bra‿it	c254 c151 d030 c118	1243	stan1295
4136	Italian	wide	largo	l a r g o	956	'largo	c548 v130 c151 c824 v042	1243	ital1282
4137	Swedish	wide	viːd	v iː d	340	viːd	c446 v183 c143	1243	swed1254
4138	Danish	wide	b̥ʁɛð	b̥ ʁ ɛ ð	3094	b̥ʁεð	c280 c733 v229 c415	1243	dani1285
4139	Dutch_List	wide	wɛit	w ɛi t	340	wɛit, rœym	c457 d059 c118	1243	dutc1256
4140	English	wide	waɪd	w aɪ d	340	waɪd	c457 d032 c143	1243	stan1293
4141	French	wide	laʀʒ	l a ʀ ʒ	956	laʀʒ	c548 v130 c761 c679	1243	stan1290
4142	Greek_Mod	wide	platis	p l a t i s	667	pla'tis	c288 c548 v130 c118 v191 c087	1243	mode1248
4143	Marathi	wide	ɾũndə	ɾ ũ n d ə	3517	'ɾũndə	c064 v025 c105 c143 v155	1243	mara1378
4144	Polish	wide	ʃɛrɔki	ʃ ɛ r ɔ k i	1191	ʃɛˈrɔki	c677 v229 c151 v067 c831 v191	1243	poli1260
4145	Portuguese_ST	wide	laɾɣu	l a ɾ ɣ u	956	ˈlaɾɣu	c548 v130 c064 c774 v027	1243	port1283
4146	Russian	wide	ʃɨrokɨj	ʃ ɨ r o k ɨ j	1191	ʃɨ'rokɨj	c677 v116 c151 v042 c831 v116 c564	1243	russ1263
4147	Spanish	wide	anʧo	a n tʃ o	1275	'anʧo	v130 c105 c645 v042	1243	stan1288
4148	Oriya	wide	cɔuɖau	c ɔu ɖ au	844	cɔuḍau	c600 d009 c715 d026	1243	oriy1255
4149	Oriya	wide	osaria	o s a r ia	3680	osaria	v042 c087 v130 c151 d054	1243	oriy1255
4150	Urdu	wife	biwi	b i w i	3422	biwi	c254 v191 c457 v191	1199	urdu1245
4151	Catalan	wife	muʎe	m u ʎ e	957	mu'ʎe	c239 v027 c582 v200	1199	stan1289
4152	Armenian_Mod	wife	kin	k i n	668	kin	c831 v191 c105	1199	nucl1235
4153	Czech	wife	manʒɛlka	m a n ʒ ɛ l k a	668	manʒɛlka	c239 v130 c105 c679 v229 c548 c831 v130	1199	czec1258
4154	Breton_ST	wife	gwreːk	g w r eː k	1083	gwre:k	c824 c457 c151 v202 c831	1199	bret1244
4155	German	wife	frau	f r au	3105	fra‿u	c447 c151 d026	1199	stan1295
4156	Italian	wife	moʎʎe	m o ʎː e	957	'moʎʎe	c239 v042 c581 v200	1199	ital1282
4157	French	wife	fam	f a m	3109	fam	c447 v130 c239	1199	stan1290
4158	Greek_Mod	wife	ʝine̞ka	ʝ i n e̞ k a	668	ʝiˈne̞ka	c574 v191 c105 v217 c831 v130	1199	mode1248
4159	Marathi	wife	bajko	b a j k o	3518	'bajko	c254 v130 c564 c831 v042	1199	mara1378
4160	Polish	wife	ʒɔna	ʒ ɔ n a	668	ˈʒɔna	c679 v067 c105 v130	1199	poli1260
4161	Portuguese_ST	wife	muʎɛɾ	m u ʎ ɛ ɾ	957	muˈʎɛɾ	c239 v027 c582 v229 c064	1199	port1283
4162	Russian	wife	ʒena	ʒ e n a	668	ʒe'na	c679 v200 c105 v130	1199	russ1263
4163	Spanish	wife	esposa	e s p o s a	3108	es'posa	v200 c087 c288 v042 c087 v130	1199	stan1288
4164	Danish	wife	g̥ʰoːnə	g̥ʰ oː n ə	668	ˈg̥ʰo:nə	c806 v035 c105 v155	1199	dani1285
4165	English	wife	waɪf	w aɪ f	1363	waɪf	c457 d032 c447	1199	stan1293
4166	French	wife	epuz	e p u z	3108	epuz	v200 c288 v027 c078	1199	stan1290
4167	German	wife	gatɪn	g a t ɪ n	3107	'gatɪn	c824 v130 c118 v219 c105	1199	stan1295
4168	Italian	wife	spoza	s p o z a	3108	'spoza	c087 c288 v042 c078 v130	1199	ital1282
4169	Dutch_List	wife	vrɑu	v r au	3105	vrɑu	c446 c151 d026	1199	dutc1256
4170	Spanish	wife	muxeɾ	m u x e ɾ	957	mu'xeɾ	c239 v027 c772 v200 c064	1199	stan1288
4171	Portuguese_ST	wife	ɨʃpozɐ	ɨ ʃ p o z ɐ	3108	ɨʃˈpozɐ	v116 c677 c288 v042 c078 v119	1199	port1283
4172	Polish	wife	mawʒɔnka	m a w ʒ ɔ n k a	3621	mawˈʒɔnka	c239 v130 c457 c679 v067 c105 c831 v130	1199	poli1260
4173	Catalan	wife	dɔnə	d ɔ n ə	3183	'dɔnə	c143 v067 c105 v155	1199	stan1289
4174	Swedish	wife	mɑːka	m ɑː k a	3667	'mɑ:ka	c239 v091 c831 v130	1199	swed1254
4175	Oriya	wife	pɔtni	p ɔ t n i	3103	pɔtni	c288 v067 c118 c105 v191	1199	oriy1255
4176	Oriya	wife	stri	s t r i	3101	stri	c087 c118 c151 v191	1199	oriy1255
4177	Marathi	wife	patniː	p a t n iː	3103	'patni:	c288 v130 c118 c105 v183	1199	mara1378
4178	Urdu	wind	həwɑ	h ə w ɑ	1843	həwɑ	c401 v155 c457 v089	960	urdu1245
4179	Catalan	wind	ben	b e n	342	ben	c254 v200 c105	960	stan1289
4180	Breton_ST	wind	aːvɛl	aː v ɛ l	342	'a:vɛl	v137 c446 v229 c548	960	bret1244
4181	Czech	wind	viːtr̩	v iː t r̩	342	viːtr̩	c446 v183 c118 c152	960	czec1258
4182	German	wind	vɪnt	v ɪ n t	342	vɪnt	c446 v219 c105 c118	960	stan1295
4183	Italian	wind	vɛnto	v ɛ n t o	342	'vɛnto	c446 v229 c105 c118 v042	960	ital1282
4184	Swedish	wind	vɪnd	v ɪ n d	342	vɪnd	c446 v219 c105 c143	960	swed1254
4185	French	wind	vɑ̃	v ɑ̃	342	vɑ̃	c446 v088	960	stan1290
4186	Danish	wind	ven	v e n	342	ven	c446 v200 c105	960	dani1285
4187	Dutch_List	wind	wɪnt	w ɪ n t	342	wɪnt	c457 v219 c105 c118	960	dutc1256
4188	English	wind	wɪnd	w ɪ n d	342	wɪnd	c457 v219 c105 c143	960	stan1293
4189	Greek_Mod	wind	aʝe̞ras	a ʝ e̞ r a s	3111	aˈʝe̞ras	v130 c574 v217 c151 v130 c087	960	mode1248
4190	Polish	wind	vʲiatr	vʲ ia t r	342	vʲiatr	c429 d054 c118 c151	960	poli1260
4191	Portuguese_ST	wind	vẽtu	v ẽ t u	342	ˈvẽtu	c446 v201 c118 v027	960	port1283
4192	Russian	wind	vʲetʲer	vʲ e tʲ e r	342	'vʲetʲer	c429 v200 c113 v200 c151	960	russ1263
4193	Spanish	wind	bjento	b j e n t o	342	'bjento	c254 c564 v200 c105 c118 v042	960	stan1288
4194	Armenian_Mod	wind	kʰɑmi	kʰ ɑ m i	3581	kʰɑˈmi	c813 v089 c239 v191	960	nucl1235
4195	Swedish	wind	bloːsa	b l oː s a	3110	'blo:sa	c254 c548 v035 c087 v130	960	swed1254
4196	Catalan	wind	aijrə	ai j r ə	3111	'aijrə	d030 c564 c151 v155	960	stan1289
4197	Bihari	wind	hawa	h a w a	1843	hawa	c401 v130 c457 v130	960	mait1250
4198	Oriya	wind	pɔbɔnɔ	p ɔ b ɔ n ɔ	3683	pɔbɔnɔ	c288 v067 c254 v067 c105 v067	960	oriy1255
4199	Marathi	wind	waɾa	w a ɾ a	3684	'waɾa	c457 v130 c064 v130	960	mara1378
4200	Oriya	wind	bɔtasɔ	b ɔ t a s ɔ	1823	bɔtasɔ	c254 v067 c118 v130 c087 v067	960	oriy1255
4201	Urdu	wing	pəɾ	p ə ɾ	1567	pəɾ	c288 v155 c064	1257	urdu1245
4202	Armenian_Mod	wing	tʰɛv	tʰ ɛ v	1567	tʰɛv	c136 v229 c446	1257	nucl1235
4203	Czech	wing	kr̝ɪːdlo	k r ɪː d l o	1192	kr̝̊ɪːdlo	c831 c151 v221 c143 c548 v042	1257	czec1258
4204	Breton_ST	wing	askɛl	a s k ɛ l	958	ˈaskɛl	v130 c087 c831 v229 c548	1257	bret1244
4205	German	wing	flʏːgl̩	f l ʏː g l̩	343	'flʏ:gl̩	c447 c548 v174 c824 c537	1257	stan1295
4206	Italian	wing	ala	a l a	958	'ala	v130 c548 v130	1257	ital1282
4207	Swedish	wing	vɪŋɛ	v ɪ ŋ ɛ	1336	ˈvɪŋɛ	c446 v219 c795 v229	1257	swed1254
4208	Danish	wing	veŋə	v e ŋ ə	1336	ˈveŋə	c446 v200 c795 v155	1257	dani1285
4209	Dutch_List	wing	vløɣəl	v l ø ɣ ə l	343	'vløɣəl	c446 c548 v171 c774 v155 c548	1257	dutc1256
4210	English	wing	wɪŋ	w ɪ ŋ	1336	wɪŋ	c457 v219 c795	1257	stan1293
4211	French	wing	ɛl	ɛ l	958	ɛl	v229 c548	1257	stan1290
4212	Greek_Mod	wing	fte̞ruɣa	f t e̞ r u ɣ a	1567	fte̞ˈruɣa	c447 c118 v217 c151 v027 c774 v130	1257	mode1248
4213	Marathi	wing	pãŋkʰə	p ã ŋ kʰ ə	845	'pãŋkʰə	c288 v147 c795 c813 v155	1257	mara1378
4214	Polish	wing	skʃɨdwɔ	s k ʃ ɨ d w ɔ	1192	ˈskʃɨdwɔ	c087 c831 c677 v116 c143 c457 v067	1257	poli1260
4215	Portuguese_ST	wing	azɐ	a z ɐ	958	ˈazɐ	v130 c078 v119	1257	port1283
4216	Russian	wing	krɨlo	k r ɨ l o	1192	'krɨlo	c831 c151 v116 c548 v042	1257	russ1263
4217	Spanish	wing	ala	a l a	958	'ala	v130 c548 v130	1257	stan1288
4218	Urdu	wing	bɑzu	b ɑ z u	3566	bɑzu	c254 v089 c078 v027	1257	urdu1245
4219	Bihari	wing	paĩkʰ	p a ĩ kʰ	845	paĩkh	c288 v130 v193 c813	1257	mait1250
4220	Catalan	wing	aɫə	a lˠ ə	958	ˈaɫə	v130 c543 v155	1257	stan1289
4221	Oriya	wing	pɔkʰi	p ɔ kʰ i	845	pɔkhi	c288 v067 c813 v191	1257	oriy1255
4222	Oriya	wing	ɖeɳa	ɖ e ɳ a	3115	ḍeṇa	c715 v200 c705 v130	1257	oriy1255
4223	Urdu	wipe	põnʧʰnə	p õ n tʃʰ n ə	846	põnʧʰnə	c288 v038 c105 c655 c105 v155	1454	urdu1245
4224	Catalan	wipe	nətəʒa	n ə t ə ʒ a	3123	nətə'ʒa	c105 v155 c118 v155 c679 v130	1454	stan1289
4225	Breton_ST	wipe	sɛːɣã	s ɛː ɣ ã	1085	'sɛ:ɣã	c087 v225 c774 v147	1454	bret1244
4226	Czech	wipe	vɪciːrat	v ɪ c iː r a t	1193	vɪciːrat	c446 v219 c600 v183 c151 v130 c118	1454	czec1258
4227	German	wipe	vɪʃn̩	v ɪ ʃ n̩	3121	'vɪʃn̩	c446 v219 c677 c095	1454	stan1295
4228	Italian	wipe	aʃʃugare	a ʃː u g a r e	3522	aʃʃu'gare	v130 c672 v027 c824 v130 c151 v200	1454	ital1282
4229	Swedish	wipe	tɔrka	t ɔ r k a	1337	'tɔrka	c118 v067 c151 c831 v130	1454	swed1254
4230	Danish	wipe	d̥ʰɶɐ̯ʌ	d̥ʰ ɶ ɐ̯ ʌ	1337	ˈd̥ʰɶɐ̯ʌ	c116 v241 v118 v097	1454	dani1285
4231	Dutch_List	wipe	veɣən	v e ɣ ə n	344	'veɣə(n)	c446 v200 c774 v155 c105	1454	dutc1256
4232	English	wipe	waɪp	w aɪ p	3120	waɪp	c457 d032 c288	1454	stan1293
4233	French	wipe	ɛsɥije	ɛ s ɥ i j e	3122	ɛsɥije	v229 c087 c453 v191 c564 v200	1454	stan1290
4234	Greek_Mod	wipe	spo̞ɲɟizo̞	s p o̞ ɲ ɟ i z o̞	1579	spo̞ˈ(ɲ)ɟizo̞	c087 c288 v033 c589 c603 v191 c078 v033	1454	mode1248
4235	Marathi	wipe	pusɳe	p u s ɳ e	846	pus'ɳe	c288 v027 c087 c705 v200	1454	mara1378
4236	Polish	wipe	vɨʨɛraʨ	v ɨ tɕ ɛ r a tɕ	1193	vɨˈʨɛraʨ	c446 v116 c198 v229 c151 v130 c198	1454	poli1260
4237	Russian	wipe	vɨtiratʲ	v ɨ t i r a tʲ	1193	'vɨtiratʲ	c446 v116 c118 v191 c151 v130 c113	1454	russ1263
4238	Spanish	wipe	limpjaɾ	l i m p j a ɾ	959	lim'pjaɾ	c548 v191 c239 c288 c564 v130 c064	1454	stan1288
4239	Portuguese_ST	wipe	ẽʃuɡaɾ	ẽ ʃ u g a ɾ	3122	ẽʃuˈɡaɾ	v201 c677 v027 c824 v130 c064	1454	port1283
4240	Armenian_Mod	wipe	səɾpʰɛl	s ə ɾ pʰ ɛ l	3376	səɾˈpʰɛl	c087 v155 c064 c261 v229 c548	1454	nucl1235
4241	Oriya	wipe	počhi	p o tʃ h i	846	počhi	c288 v042 c645 c401 v191	1454	oriy1255
4242	Catalan	wipe	əʃuɣa	ə ʃ u ɣ a	3122	əʃu'ɣa	v155 c677 v027 c774 v130	1454	stan1289
4243	Armenian_Mod	with	hɛt	h ɛ t	670	hɛt	c401 v229 c118	1340	nucl1235
4244	Catalan	with	əmb	ə m b	1276	əmb, əm; amb, am; en	v155 c239 c254	1340	stan1289
4245	Czech	with	s	s	169	s	c087	1340	czec1258
4246	Breton_ST	with	ɡɑ̃nd	g ɑ̃ n d	960	ɡɑ̃nd	c824 v088 c105 c143	1340	bret1244
4247	German	with	mɪt	m ɪ t	541	mɪt	c239 v219 c118	1340	stan1295
4248	Italian	with	kon	k o n	960	kon	c831 v042 c105	1340	ital1282
4249	Swedish	with	meːd	m eː d	541	meː(d), mɛː(d)	c239 v202 c143	1340	swed1254
4250	Greek_Mod	with	me̞	m e̞	541	me̞	c239 v217	1340	mode1248
4251	Marathi	with	bəɾobəɾ	b ə ɾ o b ə ɾ	1658	bə'ɾobəɾ	c254 v155 c064 v042 c254 v155 c064	1340	mara1378
4252	Polish	with	z	z	169	z	c078	1340	poli1260
4253	Portuguese_ST	with	kõ	k õ	960	kõ	c831 v038	1340	port1283
4254	Russian	with	s	s	169	s	c087	1340	russ1263
4255	Spanish	with	kon	k o n	960	kon	c831 v042 c105	1340	stan1288
4256	Danish	with	með	m e ð	541	með	c239 v200 c415	1340	dani1285
4257	Dutch_List	with	mɛt	m ɛ t	541	mɛt	c239 v229 c118	1340	dutc1256
4258	English	with	wɪð	w ɪ ð	1364	wɪð	c457 v219 c415	1340	stan1293
4259	French	with	avɛk	a v ɛ k	1276	avɛk	v130 c446 v229 c831	1340	stan1290
4260	Urdu	with	sɑt̪ʰ	s ɑ t̪ʰ	169	sɑt̪ʰ, səmet̪	c087 v089 c379	1340	urdu1245
4261	Bihari	with	səŋge	s ə ŋ g e	169	səŋge	c087 v155 c795 c824 v200	1340	mait1250
4262	Marathi	with	səɦə	s ə ɦ ə	169	'səɦə	c087 v155 c397 v155	1340	mara1378
4263	Oriya	with	sɔnge	s ɔ n g e	169	sɔnge	c087 v067 c105 c824 v200	1340	oriy1255
4264	Urdu	woman	ʔɔ.ɾət̪	ʔ ɔ ɾ ə t̪	2423	ˈʔɔ.ɾət̪	c405 v067 c064 v155 c378	962	urdu1245
4265	Armenian_Mod	woman	kin	k i n	671	kin	c831 v191 c105	962	nucl1235
4266	Catalan	woman	dɔnə	d ɔ n ə	2419	ˈdɔnə	c143 v067 c105 v155	962	stan1289
4267	Breton_ST	woman	mɔwɛs	m ɔ w ɛ s	1086	'mɔwɛs	c239 v067 c457 v229 c087	962	bret1244
4268	Czech	woman	ʒɛna	ʒ ɛ n a	671	ʒɛna	c679 v229 c105 v130	962	czec1258
4269	Italian	woman	dɔnna	d ɔ nː a	2419	'dɔnna	c143 v067 c104 v130	962	ital1282
4270	Swedish	woman	kvɪnːa	k v ɪ nː a	671	ˈkvɪnːa	c831 c446 v219 c104 v130	962	swed1254
4271	German	woman	vaip	v ai p	1365	va‿ip	c446 d030 c288	962	stan1295
4272	Danish	woman	g̥ʰvenə	g̥ʰ v e n ə	671	ˈg̥ʰvenə	c806 c446 v200 c105 v155	962	dani1285
4273	Dutch_List	woman	vrɑu	v r au	346	vrɑu	c446 c151 d026	962	dutc1256
4274	English	woman	wʊmən	w ʊ m ə n	1365	'wʊmən	c457 v056 c239 v155 c105	962	stan1293
4275	French	woman	fam	f a m	1277	fam	c447 v130 c239	962	stan1290
4276	Greek_Mod	woman	ʝine̞ka	ʝ i n e̞ k a	671	ʝiˈne̞ka	c574 v191 c105 v217 c831 v130	962	mode1248
4277	Marathi	woman	ba͜iː	b a iː	2428	ba͜i:	c254 v130 v183	962	mara1378
4278	Polish	woman	kɔbʲɛta	k ɔ bʲ ɛ t a	2034	kɔˈbʲɛta	c831 v067 c263 v229 c118 v130	962	poli1260
4279	Portuguese_ST	woman	muʎɛɾ	m u ʎ ɛ ɾ	961	muˈʎɛɾ	c239 v027 c582 v229 c064	962	port1283
4280	Russian	woman	ʒenʃʧɨna	ʒ e n ʃ tʃ ɨ n a	671	'ʒenʃtʃɨna	c679 v200 c105 c677 c645 v116 c105 v130	962	russ1263
4281	Spanish	woman	muxeɾ	m u x e ɾ	961	mu'xeɾ	c239 v027 c772 v200 c064	962	stan1288
4282	German	woman	frau	f r au	346	fra‿u	c447 c151 d026	962	stan1295
4283	Swedish	woman	dɑːm	d ɑː m	2419	dɑ:m	c143 v091 c239	962	swed1254
4284	Bihari	woman	istrəgən	i s t r ə g ə n	2422	istrəgən	v191 c087 c118 c151 v155 c824 v155 c105	962	mait1250
4285	Marathi	woman	striː	s t r iː	2422	stri:	c087 c118 c151 v183	962	mara1378
4286	Oriya	woman	stri	s t r i	2422	stri	c087 c118 c151 v191	962	oriy1255
4287	Oriya	woman	mɔhiɭa	m ɔ h i ɭ a	3686	mɔhiḷa	c239 v067 c401 v191 c702 v130	962	oriy1255
4288	Oriya	woman	maikinia	m ai k i n ia	2428	maikinia	c239 d030 c831 v191 c105 d054	962	oriy1255
4289	Urdu	woods	ʤə̃ɡəl	dʒ ə̃ g ə l	171	ʤə̃ɡəl	c649 v153 c824 v155 c548	420	urdu1245
4290	Catalan	woods	bɔsk	b ɔ s k	347	bɔsk	c254 v067 c087 c831	420	stan1289
4291	Armenian_Mod	woods	ɑntɑr	ɑ n t ɑ r	672	ɑnˈtɑr	v089 c105 c118 v089 c151	420	nucl1235
4292	Breton_ST	woods	kwaːt	k w aː t	1087	kwa:t	c831 c457 v137 c118	420	bret1244
4293	Czech	woods	lɛs	l ɛ s	1250	lɛs	c548 v229 c087	420	czec1258
4294	German	woods	valt	v a l t	3130	valt	c446 v130 c548 c118	420	stan1295
4295	Italian	woods	bɔsko	b ɔ s k o	347	'bɔsko	c254 v067 c087 c831 v042	420	ital1282
4296	Swedish	woods	skuːg	s k uː g	1338	skuːg	c087 c831 v019 c824	420	swed1254
4297	Danish	woods	sg̥ɒw	s g̥ ɒ w	1338	sg̥ɒw	c087 c817 v052 c457	420	dani1285
