ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
2005	Konda Mansi	wind	wuot	w uo t	233	c457 d003 c118	960	khan1273
2006	Tavda Mansi	wind	wɔːt	w ɔː t	233	c457 v065 c118	960	mans1258
2007	Vakh Khanty	wind	waːt	w aː t	233	c457 v137 c118	960	khan1273
2008	Verkhne-Kalymsk Khanty	wind	waːt	w aː t	233	c457 v137 c118	960	khan1273
2009	Vasjugan Khanty	wind	waːt	w aː t	233	c457 v137 c118	960	khan1273
2010	Vartovskoje Khanty	wind	waːt	w aː t	233	c457 v137 c118	960	khan1273
2011	Likrisovskoje Khanty	wind	waːt	w aː t	233	c457 v137 c118	960	khan1273
2012	Malyj Jugan Khanty	wind	waːt	w aː t	233	c457 v137 c118	960	khan1273
2013	Tremjugan Khanty	wind	wɔːt	w ɔː t	233	c457 v065 c118	960	mans1258
2014	Jugan Khanty	wind	wɔːt	w ɔː t	233	c457 v065 c118	960	khan1273
2015	Upper Demjanka Khanty	wind	woːt	w oː t	233	c457 v035 c118	960	khan1273
2016	Konda Khanty	wind	woːt	w oː t	233	c457 v035 c118	960	khan1273
2017	Nizjam Khanty	wind	wɔːt	w ɔː t	233	c457 v065 c118	960	khan1273
2018	Sherkaly Khanty	wind	wɔːt	w ɔː t	233	c457 v065 c118	960	khan1273
2019	Kazym Khanty	wind	wɔːt	w ɔː t	233	c457 v065 c118	960	khan1273
2020	Synja Khanty	wind	wɔːt	w ɔː t	233	c457 v065 c118	960	khan1273
2021	Obdorsk Khanty	wind	waːt	w aː t	233	c457 v137 c118	960	khan1273
1836	North Mansi	woman	neː	n eː	204	c105 v202	962	mans1258
1837	Middle Lozva Mansi	woman	neː	n eː	204	c105 v202	962	mans1258
1838	Pelymka Mansi	woman	neː	n eː	204	c105 v202	962	mans1258
1839	Konda Mansi	woman	neː	n eː	204	c105 v202	962	khan1273
1840	Tavda Mansi	woman	niː	n iː	204	c105 v183	962	mans1258
1841	Vakh Khanty	woman	niː	n iː	204	c105 v183	962	khan1273
1842	Verkhne-Kalymsk Khanty	woman	niː	n iː	204	c105 v183	962	khan1273
1843	Vasjugan Khanty	woman	niː	n iː	204	c105 v183	962	khan1273
1844	Vartovskoje Khanty	woman	niː	n iː	204	c105 v183	962	khan1273
1845	Likrisovskoje Khanty	woman	niː	n iː	204	c105 v183	962	khan1273
1846	Malyj Jugan Khanty	woman	neː	n eː	204	c105 v202	962	khan1273
1847	Tremjugan Khanty	woman	neː	n eː	204	c105 v202	962	mans1258
1848	Jugan Khanty	woman	neː	n eː	204	c105 v202	962	khan1273
1849	Upper Demjanka Khanty	woman	neːŋ	n eː ŋ	204	c105 v202 c795	962	khan1273
1850	Konda Khanty	woman	neːŋ	n eː ŋ	204	c105 v202 c795	962	khan1273
1851	Nizjam Khanty	woman	neː	n eː	204	c105 v202	962	khan1273
1852	Sherkaly Khanty	woman	neː	n eː	204	c105 v202	962	khan1273
1853	Kazym Khanty	woman	nɛː	n ɛː	204	c105 v225	962	khan1273
1854	Synja Khanty	woman	neː	n eː	204	c105 v202	962	khan1273
1855	Obdorsk Khanty	woman	niːŋ	n iː ŋ	204	c105 v183 c795	962	khan1273
2022	North Mansi	worm	peːrk	p eː r k	237	c288 v202 c151 c831	1219	mans1258
2023	Middle Lozva Mansi	worm	peːrk	p eː r k	237	c288 v202 c151 c831	1219	mans1258
2024	Lower Lozva Mansi	worm	peːrk	p eː r k	237	c288 v202 c151 c831	1219	
2025	Pelymka Mansi	worm	wujaːsʲəχ	w u j aː sʲ ə χ	234	c457 v027 c564 v137 c088 v155 c742	1219	mans1258
2026	Konda Mansi	worm	qʷɔr	qʷ ɔ r	-236	c754 v067 c151	1219	khan1273
2027	Tavda Mansi	worm	qort	q o r t	-236	c751 v042 c151 c118	1219	mans1258
2028	Vakh Khanty	worm	meɣleːr	m e ɣ l eː r	235	c239 v200 c774 c548 v202 c151	1219	khan1273
2029	Vasjugan Khanty	worm	meɣjeːr	m e ɣ j eː r	235	c239 v200 c774 c564 v202 c151	1219	khan1273
2030	Tremjugan Khanty	worm	meɣɬær	m e ɣ ɬ æ r	235	c239 v200 c774 c534 v198 c151	1219	mans1258
2031	Jugan Khanty	worm	meɣɬær	m e ɣ ɬ æ r	235	c239 v200 c774 c534 v198 c151	1219	khan1273
2032	Konda Khanty	worm	meɣteːr	m e ɣ t eː r	235	c239 v200 c774 c118 v202 c151	1219	khan1273
2033	Kazym Khanty	worm	muwɬɛːr	m u w ɬ ɛː r	235	c239 v027 c457 c534 v225 c151	1219	khan1273
2034	Synja Khanty	worm	muwleːr	m u w l eː r	235	c239 v027 c457 c548 v202 c151	1219	khan1273
2035	North Mansi	year	taːl	t aː l	238	c118 v137 c548	1226	mans1258
2036	Middle Lozva Mansi	year	toɔl	t o l	238	c118 v042 c548	1226	mans1258
2037	Lower Lozva Mansi	year	tɔːl	t ɔː l	238	c118 v065 c548	1226	
2038	Pelymka Mansi	year	tɔːl	t ɔː l	238	c118 v065 c548	1226	mans1258
2039	Konda Mansi	year	toɔl	t o l	238	c118 v042 c548	1226	khan1273
2040	Tavda Mansi	year	teːl	t eː l	238	c118 v202 c548	1226	mans1258
2041	Vakh Khanty	year	aːl	aː l	239	v137 c548	1226	khan1273
2042	Verkhne-Kalymsk Khanty	year	aːl	aː l	239	v137 c548	1226	khan1273
2043	Vasjugan Khanty	year	aːl	aː l	239	v137 c548	1226	khan1273
2044	Vartovskoje Khanty	year	aːɬ	aː ɬ	239	v137 c534	1226	khan1273
2045	Likrisovskoje Khanty	year	aːθ	aː θ	239	v137 c413	1226	khan1273
2046	Malyj Jugan Khanty	year	aːɬ	aː ɬ	239	v137 c534	1226	khan1273
2047	Tremjugan Khanty	year	ɔːɬ	ɔː ɬ	239	v065 c534	1226	mans1258
2048	Jugan Khanty	year	ɔːɬ	ɔː ɬ	239	v065 c534	1226	khan1273
2049	Upper Demjanka Khanty	year	oːt	oː t	239	v035 c118	1226	khan1273
2050	Konda Khanty	year	oːt	oː t	239	v035 c118	1226	khan1273
2051	Nizjam Khanty	year	ɔːt	ɔː t	239	v065 c118	1226	khan1273
2052	Sherkaly Khanty	year	tatə	t a t ə	238	c118 v130 c118 v155	1226	khan1273
2053	Kazym Khanty	year	ɔːɬ	ɔː ɬ	239	v065 c534	1226	khan1273
2054	Synja Khanty	year	tal	t a l	238	c118 v130 c548	1226	khan1273
2055	Obdorsk Khanty	year	tæl	t æ l	238	c118 v198 c548	1226	khan1273
1856	North Mansi	yellow	kasm	k a s m	205	c831 v130 c087 c239	1424	mans1258
1857	Middle Lozva Mansi	yellow	kæʃm	k æ ʃ m	205	c831 v198 c677 c239	1424	mans1258
1858	Pelymka Mansi	yellow	kæʃm	k æ ʃ m	205	c831 v198 c677 c239	1424	mans1258
1859	Konda Mansi	yellow	kæsəm	k æ s ə m	205	c831 v198 c087 v155 c239	1424	khan1273
1860	Tavda Mansi	yellow	kəʃəm	k ə ʃ ə m	205	c831 v155 c677 v155 c239	1424	mans1258
1861	Upper Demjanka Khanty	yellow	wastə	w a s t ə	206	c457 v130 c087 c118 v155	1424	khan1273
1862	Konda Khanty	yellow	χantəwastə	χ a n t ə w a s t ə	206	c742 v130 c105 c118 v155 c457 v130 c087 c118 v155	1424	khan1273
